# meta: {"smoothing_window": 1, "stride": 1}
time,song_bpm,walking_bpm,step_event
00:00:00.073,80.0,80.0,False
00:00:02.650,80.0,80.0,False
00:00:02.751,80.0,80.0,False
00:00:02.851,80.0,80.0,False
00:00:02.952,80.0,80.0,False
00:00:03.053,80.0,80.0,False
00:00:03.153,80.0,80.0,False
00:00:03.254,80.0,80.0,False
00:00:03.355,80.0,80.0,False
00:00:03.455,80.0,80.0,False
00:00:03.556,80.0,80.0,False
00:00:03.656,80.0,80.0,False
00:00:03.756,80.0,80.0,False
00:00:03.857,80.0,80.0,False
00:00:03.957,80.0,80.0,False
00:00:04.058,80.0,80.0,False
00:00:04.158,80.0,80.0,False
00:00:04.260,80.0,80.0,False
00:00:04.360,80.0,80.0,False
00:00:04.461,80.0,80.0,False
00:00:04.561,80.0,80.0,False
00:00:04.661,80.0,80.0,False
00:00:04.762,80.0,80.0,False
00:00:04.862,80.0,80.0,False
00:00:04.963,80.0,80.0,False
00:00:05.063,80.0,80.0,False
00:00:05.166,80.0,80.0,False
00:00:05.267,80.0,80.0,False
00:00:05.368,80.0,80.0,False
00:00:05.469,80.0,80.0,False
00:00:05.570,80.0,80.0,False
00:00:05.672,80.0,80.0,False
00:00:05.773,80.0,80.0,False
00:00:05.874,80.0,80.0,False
00:00:05.975,80.0,80.0,False
00:00:06.076,80.0,80.0,False
00:00:06.177,80.0,80.0,False
00:00:06.278,80.0,80.0,False
00:00:06.379,80.0,80.0,False
00:00:06.479,80.0,80.0,False
00:00:06.580,80.0,80.0,False
00:00:06.682,80.0,80.0,False
00:00:06.783,80.0,80.0,False
00:00:06.884,80.0,80.0,False
00:00:06.985,80.0,80.0,False
00:00:07.086,80.0,80.0,False
00:00:07.186,80.0,80.0,False
00:00:07.287,80.0,80.0,False
00:00:07.388,80.0,80.0,False
00:00:07.489,80.0,80.0,False
00:00:07.589,80.0,80.0,False
00:00:07.690,80.0,80.0,False
00:00:07.791,80.0,80.0,False
00:00:07.891,80.0,80.0,False
00:00:07.993,80.0,80.0,False
00:00:08.094,80.0,80.0,False
00:00:08.195,80.0,80.0,False
00:00:08.295,80.0,80.0,False
00:00:08.396,80.0,80.0,False
00:00:08.497,80.0,80.0,False
00:00:08.597,80.0,80.0,False
00:00:08.699,80.0,80.0,False
00:00:08.800,80.0,80.0,False
00:00:08.900,80.0,80.0,False
00:00:09.001,80.0,80.0,False
00:00:09.103,80.0,80.0,False
00:00:09.203,80.0,80.0,False
00:00:09.304,80.0,80.0,False
00:00:09.405,80.0,80.0,False
00:00:09.506,80.0,80.0,False
00:00:09.607,80.0,80.0,False
00:00:09.709,80.0,80.0,False
00:00:09.809,80.0,80.0,False
00:00:09.909,80.0,80.0,False
00:00:10.009,80.0,80.0,False
00:00:10.110,80.0,80.0,False
00:00:10.210,80.0,80.0,False
00:00:10.311,80.0,80.0,False
00:00:10.411,80.0,80.0,False
00:00:10.512,80.0,80.0,False
00:00:10.613,80.0,80.0,False
00:00:10.714,80.0,80.0,False
00:00:10.815,80.0,80.0,False
00:00:10.915,80.0,80.0,False
00:00:11.015,80.0,80.0,False
00:00:11.116,80.0,80.0,False
00:00:11.217,80.0,80.0,False
00:00:11.318,80.0,80.0,False
00:00:11.418,80.0,80.0,False
00:00:11.519,80.0,80.0,False
00:00:11.620,80.0,80.0,False
00:00:11.721,80.0,80.0,False
00:00:11.822,80.0,80.0,False
00:00:11.923,80.0,80.0,False
00:00:12.024,80.0,80.0,False
00:00:12.125,80.0,80.0,False
