time,song_bpm,walking_bpm
00:00:14.833,419.5191982302921,564.26
00:00:14.850,375.58016392757577,564.26
00:00:14.895,375.58016392757577,469.97
00:00:14.959,469.97,485.18
00:00:15.075,485.18,468.75
00:00:15.229,390.60504937309673,468.75
00:00:15.243,361.0752271621837,468.75
00:00:15.289,361.0752271621837,414.75
00:00:15.349,414.75,0.0
00:00:15.466,414.75,480.0
00:00:15.582,480.0,500.0
00:00:15.682,500.0,526.32
00:00:15.799,526.32,543.81
00:00:15.943,416.9315900039099,543.81
00:00:15.975,341.56219037821023,543.81
00:00:15.991,312.31282631060986,543.81
00:00:16.019,272.59459529720664,543.81
00:00:16.039,250.72404221869314,543.81
00:00:16.071,222.17181842981358,543.81
00:00:16.088,208.58415243342972,543.81
00:00:16.141,175.1495769474095,543.81
00:00:16.159,166.99230593130082,543.81
00:00:16.191,153.06384679154257,543.81
00:00:16.220,142.78238668277987,543.81
00:00:16.271,127.16428137226814,543.81
00:00:16.301,119.9572715369043,543.81
00:00:16.392,101.40084518755621,543.81
00:00:16.409,98.59103084096003,543.81
00:00:16.544,81.14303954807725,543.81
00:00:16.584,77.16214496687181,543.81
00:00:16.599,77.16214496687181,176.82
00:00:16.732,176.82,172.41
00:00:16.782,172.41,0.0
00:00:16.852,172.41,540.54
00:00:16.889,540.54,0.0
00:00:16.939,540.54,0.0
00:00:17.052,539.7264246037704,0.0
00:00:17.066,539.7264246037704,397.35
00:00:17.152,397.35,0.0
00:00:17.283,397.35,472.44
00:00:17.332,472.44,0.0
00:00:17.419,472.44,472.44
00:00:17.569,472.44,474.31
00:00:17.679,474.31,474.93
00:00:17.797,474.93,489.13
00:00:17.849,489.13,0.0
00:00:17.919,489.13,521.74
00:00:17.963,521.74,0.0
00:00:18.050,521.74,437.96
00:00:18.127,437.96,0.0
00:00:18.175,437.96,0.0
00:00:18.273,437.96,526.32
00:00:18.327,526.32,0.0
00:00:18.399,526.32,526.32
00:00:18.449,526.32,0.0
00:00:18.553,526.32,428.57
00:00:18.679,428.57,451.13
00:00:18.822,451.13,444.44
00:00:18.870,444.44,0.0
00:00:18.956,444.44,0.0
00:00:19.082,444.44,476.19
00:00:19.151,476.19,0.0
00:00:19.215,476.19,0.0
00:00:19.242,476.19,0.0
00:00:19.293,476.19,0.0
00:00:19.349,476.19,0.0
00:00:19.509,476.19,397.35
00:00:19.514,397.35,0.0
00:00:19.612,397.35,428.57
00:00:19.749,428.57,430.11
00:00:19.879,430.11,443.35
00:00:20.013,443.35,460.36
00:00:20.057,460.36,0.0
00:00:20.154,460.36,0.0
00:00:20.199,460.36,0.0
00:00:20.279,460.36,0.0
00:00:20.332,460.36,0.0
00:00:20.380,460.36,0.0
00:00:20.441,460.36,0.0
00:00:20.491,460.36,0.0
00:00:20.543,460.36,0.0
00:00:20.592,460.36,0.0
00:00:20.654,460.36,594.06
00:00:20.702,594.06,0.0
00:00:20.779,594.06,0.0
00:00:20.834,594.06,0.0
00:00:20.930,594.06,434.78
00:00:21.069,434.78,433.21
00:00:21.120,433.21,0.0
00:00:21.179,433.21,0.0
00:00:21.219,433.21,0.0
00:00:21.269,433.21,0.0
00:00:21.319,433.21,0.0
00:00:21.445,433.21,397.35
00:00:21.499,397.35,0.0
00:00:21.592,397.35,521.74
00:00:21.633,521.74,0.0
00:00:21.731,521.74,428.57
00:00:21.872,428.57,431.65
00:00:22.012,430.2865291299486,431.65
00:00:22.029,430.2865291299486,419.58
00:00:22.149,419.58,433.73
00:00:22.213,433.73,0.0
00:00:22.261,433.73,0.0
00:00:22.311,433.73,0.0
00:00:22.360,433.73,0.0
00:00:22.410,433.73,0.0
00:00:22.479,433.73,0.0
00:00:22.519,433.73,0.0
00:00:22.571,433.73,0.0
00:00:22.684,433.73,397.35
00:00:22.733,397.35,0.0
00:00:22.857,397.35,397.35
00:00:22.913,397.35,0.0
00:00:23.000,397.35,431.65
00:00:23.066,431.65,0.0
00:00:23.139,431.65,434.78
00:00:23.194,434.78,0.0
00:00:23.340,413.85235994191623,0.0
00:00:23.387,370.4675555241506,0.0
00:00:23.440,247.40339638890364,0.0
00:00:23.457,228.2653760019447,0.0
00:00:23.571,158.990580282402,0.0
00:00:23.587,152.6516108721511,0.0
00:00:23.620,141.16215306603243,0.0
00:00:23.690,120.98459437955661,0.0
00:00:23.706,117.35322467148934,0.0
00:00:23.901,84.97259626423198,0.0
00:00:23.916,83.071453635169,0.0
00:00:23.940,80.55780733725871,0.0
00:00:23.954,78.94697315012421,0.0
00:00:23.983,76.1316639873474,0.0
00:00:24.007,73.79433563080875,0.0
00:00:24.032,71.56973903567022,0.0
00:00:24.050,70.18692566230554,0.0
00:00:24.077,68.06506011518076,0.0
00:00:24.292,54.712487844181155,0.0
00:00:24.430,48.57078228727022,0.0
00:00:24.635,48.57078228727022,46.84
00:00:24.649,46.84,0.0
00:00:24.879,46.84,206.19
00:00:24.887,206.19,0.0
00:00:25.049,206.19,207.61
00:00:25.113,207.61,0.0
00:00:25.287,207.61,253.16
00:00:25.489,253.16,273.97
00:00:25.666,273.97,292.21
00:00:25.712,292.21,0.0
00:00:25.857,292.21,342.86
00:00:25.891,342.86,0.0
00:00:25.974,342.86,588.24
00:00:26.089,530.2656403751456,588.24
00:00:26.120,414.4214263600614,588.24
00:00:26.129,414.4214263600614,431.65
00:00:26.180,431.65,0.0
00:00:26.229,431.65,600.0
00:00:26.333,573.8900329066641,600.0
00:00:26.358,573.8900329066641,530.97
00:00:26.458,530.97,552.15
00:00:26.507,552.15,0.0
00:00:26.611,552.15,472.44
00:00:26.674,472.44,0.0
00:00:26.723,472.44,0.0
00:00:26.840,472.44,394.74
00:00:26.896,394.74,0.0
00:00:27.049,394.74,425.53
00:00:27.099,425.53,0.0
00:00:27.152,425.53,0.0
00:00:27.252,425.53,526.32
00:00:27.299,526.32,0.0
00:00:27.350,526.32,0.0
00:00:27.454,526.32,526.32
00:00:27.527,526.32,0.0
00:00:27.553,526.32,0.0
00:00:27.603,526.32,0.0
00:00:27.677,526.32,526.32
00:00:27.767,526.32,0.0
00:00:27.816,526.32,0.0
00:00:27.881,526.32,594.06
00:00:27.930,594.06,0.0
00:00:27.999,594.06,535.71
00:00:28.106,535.71,530.97
00:00:28.156,530.97,0.0
00:00:28.206,530.97,0.0
00:00:28.322,530.97,431.65
00:00:28.383,431.65,0.0
00:00:28.433,431.65,0.0
00:00:28.527,431.65,480.0
00:00:28.583,480.0,0.0
00:00:28.723,433.71105948532,0.0
00:00:28.729,433.71105948532,428.57
00:00:28.774,428.57,0.0
00:00:28.824,428.57,0.0
00:00:28.930,428.57,480.0
00:00:28.988,480.0,0.0
00:00:29.046,480.0,0.0
00:00:29.114,480.0,483.87
00:00:29.241,480.35823835601275,483.87
00:00:29.270,383.86293956320526,483.87
00:00:29.286,348.9384382656393,483.87
00:00:29.329,348.9384382656393,352.94
00:00:29.379,352.94,0.0
00:00:29.429,352.94,0.0
00:00:29.564,352.94,526.32
00:00:29.656,526.32,526.32
00:00:29.742,526.32,547.11
00:00:29.855,531.6996718845405,547.11
00:00:29.888,531.6996718845405,527.86
00:00:29.960,527.86,0.0
00:00:30.014,527.86,0.0
00:00:30.121,527.86,0.0
00:00:30.192,527.86,425.53
00:00:30.239,425.53,0.0
00:00:30.293,425.53,0.0
00:00:30.375,425.53,600.0
00:00:30.479,600.0,597.01
00:00:30.593,597.01,573.25
00:00:30.679,573.25,0.0
00:00:30.729,573.25,0.0
00:00:30.790,573.25,0.0
00:00:30.829,573.25,0.0
00:00:30.879,573.25,0.0
00:00:30.940,573.25,0.0
00:00:30.979,573.25,0.0
00:00:31.076,573.25,0.0
00:00:31.116,573.25,0.0
00:00:31.183,573.25,594.06
00:00:31.242,594.06,0.0
00:00:31.304,594.06,0.0
00:00:31.384,594.06,441.18
00:00:31.473,441.18,0.0
00:00:31.575,441.18,600.0
00:00:31.679,600.0,560.75
00:00:31.819,429.63274559881995,560.75
00:00:31.839,375.6569714068203,560.75
00:00:31.856,339.9565021222101,560.75
00:00:31.873,339.9565021222101,445.54
00:00:32.039,363.4872837780063,445.54
00:00:32.050,363.4872837780063,375.0
00:00:32.124,375.0,0.0
00:00:32.225,375.0,340.91
00:00:32.269,340.91,0.0
00:00:32.401,340.91,428.57
00:00:32.475,428.57,0.0
00:00:32.526,428.57,0.0
00:00:32.583,428.57,545.45
00:00:32.663,545.45,0.0
00:00:32.715,545.45,0.0
00:00:32.776,545.45,594.06
00:00:32.827,594.06,0.0
00:00:32.956,468.66873756899906,0.0
00:00:32.972,415.502516213396,0.0
00:00:33.004,339.22651069812457,0.0
00:00:33.038,287.17782988993685,0.0
00:00:33.053,267.22375659808165,0.0
00:00:33.076,240.7342033216693,0.0
00:00:33.126,200.80882652169646,0.0
00:00:33.154,184.74804172753767,0.0
00:00:33.163,184.74804172753767,182.37
00:00:33.353,182.37,226.84
00:00:33.442,226.84,0.0
00:00:33.529,226.84,0.0
00:00:33.619,226.84,0.0
00:00:33.729,226.84,0.0
00:00:33.809,226.84,600.0
00:00:33.862,600.0,0.0
00:00:33.916,600.0,0.0
00:00:33.959,600.0,0.0
00:00:34.030,600.0,0.0
00:00:34.081,600.0,0.0
00:00:34.129,600.0,0.0
00:00:34.192,600.0,0.0
00:00:34.255,600.0,0.0
00:00:34.341,600.0,437.96
00:00:34.392,437.96,0.0
00:00:34.443,437.96,0.0
00:00:34.520,437.96,0.0
00:00:34.673,396.1799210342374,0.0
00:00:34.692,396.1799210342374,342.86
00:00:34.855,342.86,342.86
00:00:34.903,342.86,0.0
00:00:35.049,342.86,301.51
00:00:35.229,301.51,330.58
00:00:35.279,330.58,0.0
00:00:35.410,330.58,368.1
00:00:35.462,368.1,0.0
00:00:35.515,368.1,0.0
00:00:35.613,368.1,535.71
00:00:35.740,476.05202823871247,535.71
00:00:35.756,418.1925500518465,535.71
00:00:35.779,362.4830971592857,535.71
00:00:35.835,362.4830971592857,355.03
00:00:35.879,355.03,0.0
00:00:35.939,355.03,545.45
00:00:35.990,545.45,0.0
00:00:36.056,545.45,0.0
00:00:36.130,545.45,600.0
00:00:36.175,600.0,0.0
00:00:36.240,600.0,540.54
00:00:36.355,523.3742757435977,540.54
00:00:36.381,430.1504665437136,540.54
00:00:36.416,339.49468009761586,540.54
00:00:36.440,299.0100732143748,540.54
00:00:36.463,299.0100732143748,365.85
00:00:36.560,365.85,0.0
00:00:36.599,365.85,0.0
00:00:36.730,365.85,480.0
00:00:36.856,478.93304101580344,480.0
00:00:36.872,427.32741054690683,480.0
00:00:36.905,344.092024682479,480.0
00:00:36.931,299.5585509768515,480.0
00:00:36.956,265.28989601693416,480.0
00:00:36.978,244.2008349037105,480.0
00:00:37.005,218.45788453926124,480.0
00:00:37.039,195.25312635291672,480.0
00:00:37.055,185.15527813215968,480.0
00:00:37.100,185.15527813215968,241.94
00:00:37.215,241.94,294.12
00:00:37.454,250.36037183242073,294.12
00:00:37.471,234.7615147382306,294.12
00:00:37.496,214.45647524009988,294.12
00:00:37.508,205.40712783879437,294.12
00:00:37.562,172.60770738653122,294.12
00:00:37.590,160.45467789929526,294.12
00:00:37.662,134.31608319051765,294.12
00:00:37.680,129.21540347106446,294.12
00:00:37.737,129.21540347106446,178.75
00:00:38.049,178.75,194.17
00:00:38.371,187.58123906153565,194.17
00:00:38.406,168.25212723495892,194.17
00:00:38.594,168.25212723495892,130.34
00:00:38.759,130.34,0.0
00:00:39.240,125.14837541194672,0.0
00:00:39.273,117.21455359787758,0.0
00:00:39.339,117.21455359787758,83.22
00:00:39.449,83.22,0.0
00:00:39.459,83.22,0.0
00:00:39.583,83.22,337.08
00:00:39.643,337.08,0.0
00:00:39.705,337.08,0.0
00:00:39.912,288.9670669855745,0.0
00:00:39.929,268.2820701977323,0.0
00:00:39.959,237.42127334393118,0.0
00:00:39.976,222.7168530913397,0.0
00:00:40.022,189.3516882710383,0.0
00:00:40.039,180.0214173048103,0.0
00:00:40.102,151.20475571903575,0.0
00:00:40.130,141.52900307568757,0.0
00:00:40.195,122.30734126203046,0.0
00:00:40.211,122.30734126203046,116.73
00:00:40.336,116.73,187.5
00:00:40.633,187.5,192.31
00:00:40.799,192.31,306.12
00:00:41.002,306.12,280.37
00:00:41.233,261.33060848110256,280.37
00:00:41.275,220.87044593042086,280.37
00:00:41.300,202.15055767307547,280.37
00:00:41.347,173.94019528493394,280.37
00:00:41.366,165.68900734037854,280.37
00:00:41.459,131.85288497659838,280.37
00:00:41.500,120.69227570747626,280.37
00:00:41.519,116.1812007290576,280.37
00:00:41.535,112.54181441069419,280.37
00:00:41.631,95.64303153209305,280.37
00:00:41.735,82.10259274532423,280.37
00:00:41.752,80.28589968626835,280.37
00:00:41.934,64.50605334820696,280.37
00:00:41.960,62.72272255307143,280.37
00:00:41.989,60.83846267096886,280.37
00:00:42.014,59.38667946000834,280.37
00:00:42.045,57.496492977272666,280.37
00:00:42.071,56.15981222505411,280.37
00:00:42.100,54.689587804175744,280.37
00:00:42.259,47.71729381931011,280.37
00:00:42.279,46.97652799851263,280.37
00:00:42.322,45.436788239722894,280.37
00:00:42.350,44.545933115139455,280.37
00:00:42.522,39.48773229370944,280.37
00:00:42.556,38.651123787056406,280.37
00:00:42.765,34.03478534646588,280.37
00:00:42.780,33.73804795217492,280.37
00:00:42.932,31.117719554506284,280.37
00:00:43.030,29.599925382166454,280.37
00:00:43.074,28.958758163910296,280.37
00:00:43.117,28.37382545341388,280.37
00:00:43.151,27.941948824106056,280.37
00:00:43.409,24.95033543792329,280.37
00:00:43.449,24.526965231229127,280.37
00:00:43.472,24.28642470465673,280.37
00:00:43.797,21.485967471660413,280.37
00:00:43.812,21.356055353015112,280.37
00:00:44.192,18.816603379699743,280.37
00:00:44.221,18.640586156686606,280.37
00:00:44.542,16.96129466954259,280.37
00:00:44.589,16.73427807369996,280.37
00:00:44.608,16.64325774704558,280.37
00:00:44.654,16.427097602812378,280.37
00:00:44.689,16.27897306815702,280.37
00:00:44.739,16.061810127474196,280.37
00:00:44.771,15.92139636544738,280.37
00:00:44.831,15.67687495888576,280.37
00:00:45.298,13.973334985758658,280.37
00:00:45.320,13.894389533696035,280.37
00:00:45.883,12.291674298342503,280.37
00:00:45.902,12.248131971600449,280.37
00:00:45.935,12.164692311276767,280.37
00:00:45.954,12.116377546576715,280.37
00:00:46.565,12.116377546576715,0.0
00:00:46.573,12.116377546576715,292.68
00:00:46.792,275.30079715923824,292.68
00:00:46.810,254.7426641778656,292.68
00:00:46.833,232.02091761660134,292.68
00:00:46.850,217.5090946334532,292.68
00:00:46.921,173.80372873279026,292.68
00:00:46.939,166.22175429048124,292.68
00:00:47.016,136.13140889366358,292.68
00:00:47.044,127.88207488923432,292.68
00:00:47.071,120.7789881677422,292.68
00:00:47.089,116.67335358726942,292.68
00:00:47.119,109.95737734572063,292.68
00:00:47.150,104.23082530383958,292.68
00:00:47.168,101.17019916590083,292.68
00:00:47.189,97.7222093000228,292.68
00:00:47.390,73.56803980407834,292.68
00:00:47.446,68.76406078582193,292.68
00:00:47.556,61.21793552586832,292.68
00:00:47.576,59.94750328551109,292.68
00:00:47.637,56.468966309561424,292.68
00:00:47.786,49.54804565791999,292.68
00:00:47.810,48.5129368093663,292.68
00:00:48.227,48.5129368093663,64.55
00:00:49.386,64.55,59.72
00:00:49.451,59.72,58.29
00:00:50.030,58.29,96.31
00:00:50.099,96.31,0.0
00:00:50.809,84.49926298506159,0.0
00:00:50.826,82.547652364561,0.0
00:00:51.079,82.547652364561,59.82
00:00:51.092,59.82,102.65
00:00:51.642,102.65,107.85
00:00:52.002,107.85,167.13
00:00:52.429,167.13,140.08
00:00:52.985,107.9219076657854,140.08
00:00:53.017,102.07379249420188,140.08
00:00:53.053,96.11285223357199,140.08
00:00:53.080,92.28960199968314,140.08
00:00:53.137,84.75809958119116,140.08
00:00:53.171,80.93984274416482,140.08
00:00:53.285,70.17711996841088,140.08
00:00:53.300,68.95150564992029,140.08
00:00:53.429,59.99649545159682,140.08
00:00:53.453,58.60265024806052,140.08
00:00:53.470,57.67718336457937,140.08
00:00:53.513,55.36201812532504,140.08
00:00:53.649,49.16788353112509,140.08
00:00:53.665,48.5211305352092,140.08
00:00:53.765,44.943281168212025,140.08
00:00:53.859,41.98513009291815,140.08
00:00:53.891,41.079775896061534,140.08
00:00:54.085,36.25267510484336,140.08
00:00:54.101,35.903015811646945,140.08
00:00:54.279,32.433989037374225,140.08
00:00:54.321,31.724319459046523,140.08
00:00:54.387,30.661013479926314,140.08
00:00:54.420,30.15231061098934,140.08
00:00:54.469,29.41087843145871,140.08
00:00:54.487,29.157165939798592,140.08
00:00:54.520,28.706740108191152,140.08
00:00:54.745,25.90301340016329,140.08
00:00:54.761,25.724285373311915,140.08
00:00:54.904,25.724285373311915,54.79
00:00:54.995,54.79,0.0
00:00:55.159,54.79,530.97
00:00:55.203,530.97,474.31
00:00:55.344,424.5590736091991,474.31
00:00:55.370,361.9763130111588,474.31
00:00:55.379,361.9763130111588,428.57
00:00:55.430,428.57,0.0
00:00:55.559,428.57,472.44
00:00:55.609,472.44,0.0
00:00:55.736,472.44,465.12
00:00:55.789,465.12,0.0
00:00:55.940,465.12,359.28
00:00:56.113,359.28,360.36
00:00:56.182,360.36,0.0
00:00:56.290,360.36,392.16
00:00:56.329,392.16,0.0
00:00:56.412,392.16,468.75
00:00:56.461,468.75,0.0
00:00:56.595,449.7012930387483,0.0
00:00:56.613,399.4943026500853,0.0
00:00:56.639,340.0961671004727,0.0
00:00:56.653,313.14213188495063,0.0
00:00:56.683,313.14213188495063,246.91
00:00:56.730,246.91,0.0
00:00:56.842,246.91,342.86
00:00:56.889,342.86,0.0
00:00:56.963,342.86,0.0
00:00:57.006,342.86,0.0
00:00:57.185,337.7935748168471,0.0
00:00:57.204,337.7935748168471,300.0
00:00:57.297,300.0,0.0
00:00:57.381,300.0,0.0
00:00:57.480,300.0,594.06
00:00:57.600,506.8655525993003,594.06
00:00:57.609,506.8655525993003,526.32
00:00:57.694,526.32,0.0
00:00:57.820,480.83274102946234,0.0
00:00:57.847,394.1638408610706,0.0
00:00:57.896,394.1638408610706,300.0
00:00:57.974,300.0,0.0
00:00:58.176,300.0,370.37
00:00:58.333,370.37,365.85
00:00:58.349,365.85,0.0
00:00:58.399,365.85,0.0
00:00:58.581,333.0231130190372,0.0
00:00:58.596,306.4380197190336,0.0
00:00:58.637,251.60791841631675,0.0
00:00:58.653,236.47045226253422,0.0
00:00:58.703,197.54975673091568,0.0
00:00:58.723,185.68041731534018,0.0
00:00:58.746,173.4218986130148,0.0
00:00:58.763,165.30970661033248,0.0
00:00:58.789,154.40510425147727,0.0
00:00:58.842,154.40510425147727,145.63
00:00:58.861,145.63,0.0
00:00:59.161,145.63,180.72
00:00:59.384,180.72,213.52
00:00:59.453,213.52,0.0
00:00:59.509,213.52,0.0
00:00:59.700,213.52,276.5
00:00:59.919,274.2695720597499,276.5
00:00:59.939,251.13913540711349,276.5
00:00:59.969,223.89622729638478,276.5
00:01:00.002,200.05027126930185,276.5
00:01:00.089,154.53272345105438,276.5
00:01:00.104,149.05334531328015,276.5
00:01:00.120,143.32338768603952,276.5
00:01:00.136,137.63541727624792,276.5
00:01:00.259,107.65050258070423,276.5
00:01:00.276,104.12344295761304,276.5
00:01:00.310,98.57712795648256,276.5
00:01:00.336,94.614300973031,276.5
00:01:00.368,90.07191916878133,276.5
00:01:00.547,71.00296981040727,276.5
00:01:00.561,69.66958347452278,276.5
00:01:00.578,68.44308436078455,276.5
00:01:00.597,67.04900265043369,276.5
00:01:00.811,53.999580291195514,276.5
00:01:00.851,52.22091723198567,276.5
00:01:00.899,50.05290338107082,276.5
00:01:00.929,48.832376833506935,276.5
00:01:00.944,48.23109691344502,276.5
00:01:00.966,47.42667856959112,276.5
00:01:00.993,46.463874297410385,276.5
00:01:01.324,36.982111618983126,276.5
00:01:01.347,36.43246562771307,276.5
00:01:01.360,36.165987609548885,276.5
00:01:01.381,35.71662099043851,276.5
00:01:01.809,28.492254866507995,276.5
00:01:01.877,28.09956466920085,276.5
00:01:01.936,26.855184278797307,276.5
00:01:01.968,26.47346491541813,276.5
00:01:01.983,26.292735920081896,276.5
00:01:02.569,20.92015926565621,276.5
00:01:02.580,20.843345583281078,276.5
00:01:02.593,20.738326163263338,276.5
00:01:02.609,20.62942736338975,276.5
00:01:03.261,16.860191747666967,276.5
00:01:03.311,16.626703322397443,276.5
00:01:03.403,16.21248854807021,276.5
00:01:03.433,16.08051380303808,276.5
00:01:03.449,16.012051306620773,276.5
00:01:03.481,15.872534445078665,276.5
00:01:03.509,15.752662810786449,276.5
00:01:03.997,13.971737651947734,276.5
00:01:04.012,13.913840403828186,276.5
00:01:04.561,12.351870872915656,276.5
00:01:04.603,12.24221959813755,276.5
00:01:04.617,12.202416256296173,276.5
00:01:04.669,12.07758754860452,276.5
00:01:05.282,10.752329053820043,276.5
00:01:05.299,10.720633901210835,276.5
00:01:05.941,9.617259735164664,276.5
00:01:06.032,9.475246658028215,276.5
00:01:06.052,9.44943353692976,276.5
00:01:06.110,9.36102608514323,276.5
00:01:06.168,9.2781746429688,276.5
00:01:06.943,8.2842043813036,276.5
00:01:06.969,8.255227193537063,276.5
00:01:07.882,7.336425443820257,276.5
00:01:07.896,7.320846227787312,276.5
00:01:07.935,7.286873317924603,276.5
00:01:07.951,7.273091105857162,276.5
00:01:09.000,6.4521725200855595,276.5
00:01:09.019,6.439257402018578,276.5
00:01:09.879,6.439257402018578,0.0
00:01:19.603,6.439257402018578,0.0
00:01:19.683,6.439257402018578,129.03
00:01:19.799,129.03,115.05
00:01:20.282,115.05,117.65
00:01:20.814,117.65,114.8
00:01:21.254,114.8,123.8
00:01:21.746,122.40734507575242,123.8
00:01:21.802,122.40734507575242,122.45
00:01:22.185,122.45,129.22
00:01:22.679,129.22,128.94
00:01:22.918,128.94,154.91
00:01:23.139,154.91,188.09
00:01:23.403,188.09,250.35
00:01:23.662,250.35,269.06
00:01:23.803,269.06,269.87
00:01:24.049,269.87,264.32
00:01:24.268,264.32,264.32
00:01:24.502,264.32,263.93
00:01:24.666,263.93,291.26
00:01:24.807,291.26,333.95
00:01:24.939,333.95,391.3
00:01:25.100,374.5048037429908,391.3
00:01:25.124,374.5048037429908,413.79
00:01:25.252,413.79,400.89
00:01:25.400,400.89,410.96
00:01:25.550,402.418171787676,410.96
00:01:25.560,402.418171787676,390.46
00:01:25.679,390.46,425.53
00:01:25.842,425.53,402.68
00:01:26.009,362.8970827865661,402.68
00:01:26.022,332.3045719597735,402.68
00:01:26.040,304.3003799246922,402.68
00:01:26.062,274.140203988928,402.68
00:01:26.179,274.140203988928,324.32
00:01:26.269,324.32,317.46
00:01:26.466,305.0931737258701,317.46
00:01:26.492,268.74017152248365,317.46
00:01:26.509,250.79825279117904,317.46
00:01:26.549,215.05703759978056,317.46
00:01:26.580,193.52207878893674,317.46
00:01:26.620,171.5535431991967,317.46
00:01:26.641,161.5477261128711,317.46
00:01:26.682,145.1345557724637,317.46
