time,song_bpm,walking_bpm,step_event
00:00:02.475,80.0,80.0,True
00:00:05.852,80.0,17.77,True
00:00:05.855,46.19715213775635,20.294937657207274,False
00:00:05.956,45.20264148712158,20.294937657207274,False
00:00:06.056,44.185943603515625,20.294937657207274,False
00:00:06.157,43.17513704299927,20.294937657207274,False
00:00:06.258,42.17344522476196,20.294937657207274,False
00:00:06.358,41.169095039367676,20.294937657207274,False
00:00:06.459,40.16143083572388,20.294937657207274,False
00:00:06.559,39.15540933609009,20.294937657207274,False
00:00:06.659,38.15459728240967,20.294937657207274,False
00:00:06.760,37.15146064758301,20.294937657207274,False
00:00:06.861,36.14074927419173,20.294937657207274,False
00:00:06.963,35.161235606238264,20.294937657207274,False
00:00:07.063,34.25865421816176,20.294937657207274,False
00:00:07.163,33.40922265719214,20.294937657207274,False
00:00:07.264,32.607506531809186,20.294937657207274,False
00:00:07.366,31.850771006363786,20.294937657207274,False
00:00:07.466,31.14630631378813,20.294937657207274,False
00:00:07.528,30.738998849923664,23.75,True
00:00:07.568,30.669989039248414,27.978068951284172,False
00:00:07.669,30.505516143639063,27.978068951284172,False
00:00:07.769,30.351837289356315,27.978068951284172,False
00:00:07.870,30.207528447083778,27.978068951284172,False
00:00:07.970,30.073279929585414,27.978068951284172,False
00:00:08.070,29.945012226690267,27.978068951284172,False
00:00:08.171,29.825097882315056,27.978068951284172,False
00:00:08.247,29.74125797232577,31.19,True
00:00:08.271,29.998347110356775,41.248622318338164,False
00:00:08.371,31.000906154188872,41.248622318338164,False
00:00:08.471,31.90999942380045,41.248622318338164,False
00:00:08.572,32.69629582055543,41.248622318338164,False
00:00:08.674,33.38301370534241,41.248622318338164,False
00:00:08.774,33.978093560353564,41.248622318338164,False
00:00:08.817,34.213219255227266,37.84,True
00:00:08.876,37.484578882467254,63.38110526352062,False
00:00:08.977,41.77821706714745,63.38110526352062,False
00:00:09.077,44.91269482691233,63.38110526352062,False
00:00:09.178,47.3315076904918,63.38110526352062,False
00:00:09.279,49.22085932352946,63.38110526352062,False
00:00:09.379,50.77998389483973,63.38110526352062,False
00:00:09.472,51.96283169848939,66.28,True
00:00:09.480,52.10194136128552,66.9962128012392,False
00:00:09.580,53.788954675976626,66.9962128012392,False
00:00:09.682,55.17721138021074,66.9962128012392,False
00:00:09.782,56.31910606627896,66.9962128012392,False
00:00:09.882,57.289708601313045,66.9962128012392,False
00:00:09.984,58.130662659843466,66.9962128012392,False
00:00:10.058,58.674335136987594,94.86,True
00:00:10.084,60.81312175281068,94.3350120931041,False
00:00:10.185,67.51495581904955,94.3350120931041,False
00:00:10.285,72.03360763454118,94.3350120931041,False
00:00:10.386,75.35616348115924,94.3350120931041,False
00:00:10.486,77.8670746006568,94.3350120931041,False
00:00:10.587,79.86231934883997,94.3350120931041,False
00:00:10.621,80.44059837319327,101.05,True
00:00:10.688,82.15620612592869,99.23129938285732,False
00:00:10.788,84.26534046700687,99.23129938285732,False
00:00:10.889,85.9599811034397,99.23129938285732,False
00:00:10.990,87.35641843162419,99.23129938285732,False
00:00:11.090,88.50938859500447,99.23129938285732,False
00:00:11.096,88.5667397785488,105.36,True
00:00:11.191,90.5264588946942,105.38246161980013,False
00:00:11.292,92.20731702718426,105.38246161980013,False
00:00:11.392,93.5607475295302,105.38246161980013,False
00:00:11.493,94.7127833814337,105.38246161980013,False
00:00:11.594,95.69044783819673,105.38246161980013,False
00:00:11.634,96.03110527144335,111.06,True
00:00:11.694,97.27136584434969,112.3545063545947,False
00:00:11.795,98.9938076582474,112.3545063545947,False
00:00:11.896,100.39821440724653,112.3545063545947,False
00:00:11.997,101.56764371027607,112.3545063545947,False
00:00:12.071,102.31960799228885,119.17,True
00:00:12.098,102.9697133433925,119.95871500877001,False
00:00:12.198,105.05477599755326,119.95871500877001,False
00:00:12.300,106.75207786870361,119.95871500877001,False
00:00:12.401,108.13127690333863,119.95871500877001,False
00:00:12.501,109.28019076109416,119.95871500877001,False
00:00:12.513,109.40490257153198,126.85,True
00:00:12.602,111.1120041115821,125.6540972591534,False
00:00:12.703,112.75340122472163,125.6540972591534,False
00:00:12.804,114.08112907414655,125.6540972591534,False
00:00:12.904,115.18396502603284,125.6540972591534,False
00:00:12.944,115.57635156699662,129.8,True
00:00:13.004,117.03794473502143,133.62796357394973,False
00:00:13.104,119.04126445711216,133.62796357394973,False
00:00:13.205,120.66410952662005,133.62796357394973,False
00:00:13.305,122.0003783697917,133.62796357394973,False
00:00:13.398,123.01727300220391,136.05,True
00:00:13.407,123.18109890628185,138.40984582125196,False
00:00:13.508,124.95700798870814,138.40984582125196,False
00:00:13.609,126.38145489764086,138.40984582125196,False
00:00:13.710,127.57297622820369,138.40984582125196,False
00:00:13.748,127.95362866949343,143.28,True
00:00:13.810,128.8353616310061,140.9783151228037,False
00:00:13.912,130.04383125821693,140.9783151228037,False
00:00:14.013,131.05969334494895,140.9783151228037,False
00:00:14.114,131.92603456021467,140.9783151228037,False
00:00:14.178,132.40877139831983,144.23,True
00:00:14.214,132.81587932815654,143.81475565546037,False
00:00:14.315,133.82929113467858,143.81475565546037,False
00:00:14.415,134.70695711206236,143.81475565546037,False
00:00:14.495,135.30533640862294,154.84,True
00:00:14.516,135.9651501342319,155.04675722073011,False
00:00:14.616,138.50699202139816,155.04675722073011,False
00:00:14.718,140.51821421746848,155.04675722073011,False
00:00:14.818,142.12247039977365,155.04675722073011,False
00:00:14.862,142.7448831421931,163.82,True
00:00:14.919,144.53494153707214,163.7431483352567,False
00:00:15.020,147.10816892308674,163.7431483352567,False
00:00:15.120,149.13359683229197,163.7431483352567,False
00:00:15.220,150.7507354321846,162.93,True
00:00:15.224,150.79559188801255,162.80019675528035,False
00:00:15.324,151.97269350801025,162.80019675528035,False
00:00:15.425,152.95899181088495,162.80019675528035,False
00:00:15.511,153.70403330101965,180.05,True
00:00:15.526,154.86434498139508,186.76904426742993,False
00:00:15.627,160.94827991159877,186.76904426742993,False
00:00:15.727,165.1832899612281,186.76904426742993,False
00:00:15.743,165.74636901462114,192.31,True
00:00:15.827,169.31397159755608,191.2802125597629,False
00:00:15.928,172.57125557721827,191.2802125597629,False
00:00:16.028,175.02317137183093,191.2802125597629,False
00:00:16.071,175.78173787277785,198.68,True
00:00:16.129,177.82183419181757,198.2429719535975,False
00:00:16.230,180.68641518492657,198.2429719535975,False
00:00:16.299,182.2657602159029,222.43,True
00:00:16.330,185.28715749446278,222.0181258918298,False
00:00:16.430,192.97509662011896,222.0181258918298,False
00:00:16.531,198.1624786712812,222.0181258918298,False
00:00:16.605,200.0790960248196,219.38,True
00:00:16.631,200.8983938204376,220.27210849697033,False
00:00:16.732,203.52921203989993,220.27210849697033,False
00:00:16.833,205.57346098951885,220.27210849697033,False
00:00:16.854,205.95318569016044,215.63,True
00:00:16.933,206.17469554171305,210.56703411736004,False
00:00:17.034,206.44386256477694,210.56703411736004,False
00:00:17.128,206.67744010597835,227.06,True
00:00:17.135,207.04535992325282,232.4250294515763,False
00:00:17.235,211.16938017485012,232.4250294515763,False
00:00:17.337,214.242272003532,232.4250294515763,False
00:00:17.360,214.82890156484112,226.2,True
00:00:17.437,215.65949714613575,226.0616807595627,False
00:00:17.538,216.59513492698034,226.0616807595627,False
00:00:17.607,217.1504643907671,239.52,True
00:00:17.639,218.23187241614605,238.37576851731362,False
00:00:17.739,221.02207870275808,238.37576851731362,False
00:00:17.814,222.64346815342472,250.78,True
00:00:17.839,224.02176093146304,249.38393595720217,False
00:00:17.940,228.1587668802101,249.38393595720217,False
00:00:18.041,231.21511753456733,249.38393595720217,False
00:00:18.074,231.7045403355052,253.43,True
00:00:18.141,233.81329767478243,252.81359239074467,False
00:00:18.243,236.35953326584215,252.81359239074467,False
00:00:18.288,237.31346009522844,258.62,True
00:00:18.344,240.27029157681733,265.52690555816315,False
00:00:18.444,244.35772411859097,265.52690555816315,False
00:00:18.535,246.70811082046282,258.62,True
00:00:18.544,246.8207440405427,258.0932871224032,False
00:00:18.645,247.88648394946722,258.0932871224032,False
00:00:18.746,248.7896823878575,258.0932871224032,False
00:00:18.789,248.92782460011307,245.9,True
00:00:18.846,248.09510357936654,225.10666582688123,False
00:00:18.947,246.69297523567548,225.10666582688123,False
00:00:19.047,245.37742477751803,225.10666582688123,False
00:00:19.061,245.1929263014967,243.16,True
00:00:19.148,245.27687811977725,246.78907409785916,False
00:00:19.249,245.369488903511,246.78907409785916,False
00:00:19.256,245.37603577176068,247.68,True
00:00:19.349,245.5038610278052,247.65794298002112,False
00:00:19.449,245.63560272001627,247.65794298002112,False
00:00:19.463,245.65224228996692,258.62,True
00:00:19.550,246.87609880151575,258.91820403681515,False
00:00:19.614,247.64252428982266,290.91,True
00:00:19.650,251.2892827832317,288.9058619565153,False
00:00:19.751,259.2164415367715,288.9058619565153,False
00:00:19.813,262.8480476203707,319.57,True
00:00:19.852,268.0961246203238,321.1186815916306,False
00:00:19.953,280.06732180092195,321.1186815916306,False
00:00:20.012,285.21759455711407,317.88,True
00:00:20.054,288.1380420348854,317.8281360519941,False
00:00:20.154,293.5186275742882,317.8281360519941,False
00:00:20.233,295.4915756709095,311.69,True
00:00:20.254,295.87578456538046,310.65168686767913,False
00:00:20.355,297.5541477457306,310.65168686767913,False
