# meta: {"smoothing_window": 3, "stride": 1, "run_type": "hybrid"}
time,song_bpm,walking_bpm,step_event,instant_bpm
00:00:00.000,80.0,80.0,False,
00:00:00.003,80.0,80.0,False,
00:00:00.103,80.0,80.0,False,
00:00:00.204,80.0,80.0,False,
00:00:00.305,80.0,80.0,False,
00:00:00.406,80.0,80.0,False,
00:00:00.507,80.0,80.0,False,
00:00:00.608,80.0,80.0,False,
00:00:00.709,80.0,80.0,False,
00:00:00.809,80.0,80.0,False,
00:00:00.910,80.0,80.0,False,
00:00:01.011,80.0,80.0,False,
00:00:01.112,80.0,80.0,False,
00:00:01.212,80.0,80.0,False,
00:00:01.314,80.0,80.0,False,
00:00:01.373,80.0,80.0,True,0.0
00:00:01.415,80.0,80.0,False,
00:00:01.517,80.0,80.0,False,
00:00:01.617,80.0,80.0,False,
00:00:01.718,80.0,80.0,False,
00:00:01.819,80.0,80.0,False,
00:00:01.876,80.0,118.11,True,118.11
00:00:01.919,83.79199616120862,118.11,False,
00:00:02.021,90.74926403748434,118.11,False,
00:00:02.121,95.43230034339412,118.11,False,
00:00:02.221,98.83351012957498,118.11,False,
00:00:02.322,101.43612232438703,118.11,False,
00:00:02.358,102.24385007869554,120.97,True,123.97
00:00:02.423,103.86424601767395,120.97,False,
00:00:02.523,105.9806713313278,120.97,False,
00:00:02.624,107.68938581775056,120.97,False,
00:00:02.726,109.09486441502834,120.97,False,
00:00:02.828,110.26569969331163,120.97,False,
00:00:02.856,110.57362000722259,120.81,True,120.48
00:00:02.929,110.95698319753777,117.87945793606042,False,
00:00:03.030,111.45108933565854,117.87945793606042,False,
00:00:03.131,111.8878842200505,117.87945793606042,False,
00:00:03.231,112.2796050191123,117.87945793606042,False,
00:00:03.332,112.63802466147867,117.87945793606042,False,
00:00:03.371,112.76658928974878,120.32,True,116.73
00:00:03.432,113.00296745589173,118.70578113417413,False,
00:00:03.533,113.36735993503166,118.70578113417413,False,
00:00:03.633,113.69824257086835,118.70578113417413,False,
00:00:03.733,114.00169977100913,118.70578113417413,False,
00:00:03.834,114.28851814445753,118.70578113417413,False,
00:00:03.886,114.42586751923163,118.03,True,116.96
00:00:03.935,114.53059667018772,117.9613434501918,False,
00:00:04.035,114.73891945618546,117.9613434501918,False,
00:00:04.137,114.93677446373722,117.9613434501918,False,
00:00:04.238,115.12138843119799,117.9613434501918,False,
00:00:04.338,115.29402839459611,117.9613434501918,False,
00:00:04.379,115.36414752355404,118.27,True,121.21
00:00:04.438,115.4892511238047,118.87404413352195,False,
00:00:04.540,115.69652204314323,118.87404413352195,False,
00:00:04.640,115.88994183586651,118.87404413352195,False,
00:00:04.740,116.07139264325153,118.87404413352195,False,
00:00:04.841,116.24189160345304,118.87404413352195,False,
00:00:04.894,116.32161202704769,118.19,True,116.5
00:00:04.941,116.37533680256931,118.21973761230755,False,
00:00:05.042,116.48733466987642,118.21973761230755,False,
00:00:05.142,116.59244053929501,118.21973761230755,False,
00:00:05.243,116.69235873994286,118.21973761230755,False,
00:00:05.344,116.78562918699681,118.21973761230755,False,
00:00:05.411,116.74884686573192,117.8,True,115.83
00:00:05.444,116.77763528276064,118.21973761230755,False,
00:00:05.545,116.86547727458357,118.21973761230755,False,
00:00:05.646,116.94870192852166,118.21973761230755,False,
00:00:05.747,117.02599291311573,118.21973761230755,False,
00:00:05.847,117.09855839796707,118.21973761230755,False,
00:00:05.926,117.1478705248067,116.35,True,116.73
00:00:05.948,117.16151058121797,118.21973761230755,False,
00:00:06.048,117.22581641731317,118.21973761230755,False,
00:00:06.149,117.28610732495004,118.21973761230755,False,
00:00:06.249,117.34293391948304,118.21973761230755,False,
00:00:06.349,117.3960828133685,118.21973761230755,False,
00:00:06.451,117.35151752784049,114.39146098999352,False,
00:00:06.459,117.30071441121852,115.02,True,112.57
00:00:06.551,117.351225812066,118.21973761230755,False,
00:00:06.653,117.4045237824514,118.21973761230755,False,
00:00:06.754,117.45439689499963,118.21973761230755,False,
00:00:06.855,117.50120818817742,118.21973761230755,False,
00:00:06.928,117.53425931537302,118.73,True,127.93
00:00:06.955,117.54514747427615,118.21973761230755,False,
00:00:07.057,117.58652320795582,118.21973761230755,False,
00:00:07.158,117.6255069896899,118.21973761230755,False,
00:00:07.258,117.66135977391953,118.21973761230755,False,
00:00:07.360,117.69573811128916,118.21973761230755,False,
00:00:07.444,117.7735443504565,120.48,True,121.95
00:00:07.460,117.7775286186473,118.21973761230755,False,
00:00:07.561,117.8045020285477,118.21973761230755,False,
00:00:07.662,117.82996046600496,118.21973761230755,False,
00:00:07.763,117.85371621089857,118.21973761230755,False,
00:00:07.864,117.8760851202003,118.21973761230755,False,
00:00:07.941,117.89275954281518,121.7,True,115.83
00:00:07.964,117.89702012960403,118.21973761230755,False,
00:00:08.065,117.91671587368516,118.21973761230755,False,
00:00:08.165,117.93513737112738,118.21973761230755,False,
00:00:08.266,117.95259631498173,118.21973761230755,False,
00:00:08.289,117.95660707396934,132.45,True,171.92
00:00:08.368,117.96903999058169,118.21973761230755,False,
00:00:08.469,117.98439080334529,118.21973761230755,False,
00:00:08.570,117.99879693424036,118.21973761230755,False,
00:00:08.586,118.00124737836363,154.37,True,200.67
00:00:08.671,118.01235342227947,118.21973761230755,False,
00:00:08.772,118.0250161836602,118.21973761230755,False,
00:00:08.873,118.03692949704389,118.21973761230755,False,
00:00:08.950,118.04567674537269,177.87,True,164.84
00:00:08.974,118.04809576189689,118.21973761230755,False,
00:00:09.074,118.05855106051806,118.21973761230755,False,
00:00:09.174,118.06830713176242,118.21973761230755,False,
00:00:09.275,118.07758477230134,118.21973761230755,False,
00:00:09.303,118.08017922825697,176.99,True,169.49
00:00:09.375,118.08622437509064,118.21973761230755,False,
00:00:09.476,118.09434649087427,118.21973761230755,False,
00:00:09.577,118.10203445879876,118.21973761230755,False,
00:00:09.675,118.10914228264991,165.14,True,161.29
00:00:09.679,118.10914228264991,165.08069612699714,False,
00:00:09.779,128.77111109213095,165.08069612699714,False,
00:00:09.879,136.32802596430048,165.08069612699714,False,
00:00:09.980,141.46023520746604,165.08069612699714,False,
00:00:10.024,143.2498116161385,167.6,True,172.41
00:00:10.081,145.64890187179157,168.49036032339012,False,
00:00:10.182,149.12233416964594,168.49036032339012,False,
00:00:10.282,151.72994348617488,168.49036032339012,False,
00:00:10.325,152.69046704774485,176.3,True,199.34
00:00:10.383,154.91482396487015,176.58679606561986,False,
00:00:10.484,158.0862530099713,176.58679606561986,False,
00:00:10.585,160.50699464494812,176.58679606561986,False,
00:00:10.645,161.72709836130176,185.76,True,187.5
00:00:10.685,162.89208646575221,181.76712792779495,False,
00:00:10.787,165.41322414432705,181.76712792779495,False,
00:00:10.887,167.37285500802702,181.76712792779495,False,
00:00:10.966,168.67690086467553,191.08,True,186.92
00:00:10.988,169.3511682782985,189.7053413706093,False,
00:00:11.089,172.2122093495161,189.7053413706093,False,
00:00:11.190,174.41169366222965,189.7053413706093,False,
00:00:11.279,176.00731393513564,188.68,True,191.69
00:00:11.290,176.1352774965374,188.24214110359253,False,
00:00:11.392,177.33660444296842,188.24214110359253,False,
00:00:11.492,178.34450831574281,188.24214110359253,False,
00:00:11.553,178.89462475457591,198.02,True,218.18
00:00:11.594,180.33889348646815,201.630382331931,False,
00:00:11.694,183.39925343510436,201.630382331931,False,
00:00:11.795,185.76510203882276,201.630382331931,False,
00:00:11.819,186.27477318132506,211.02,True,226.42
00:00:11.896,189.32752886880408,210.77617288156534,False,
00:00:11.998,192.4566747107036,210.77617288156534,False,
00:00:12.067,194.19317604701763,228.43,True,241.94
00:00:12.099,196.28255352477984,225.7993501679228,False,
00:00:12.199,201.60250034929362,225.7993501679228,False,
00:00:12.300,205.41605751304658,225.7993501679228,False,
00:00:12.333,206.49576119789313,232.56,True,229.89
00:00:12.401,209.70718182772174,233.6931886043298,False,
00:00:12.502,213.486402757749,233.6931886043298,False,
00:00:12.568,215.43976834704404,241.29,True,253.16
00:00:12.603,216.85842706332383,239.60566951767527,False,
00:00:12.704,220.31333186806756,239.60566951767527,False,
00:00:12.802,222.87607193751202,245.23,True,254.24
00:00:12.805,222.87607193751202,241.1935731342246,False,
00:00:12.906,225.2989431833259,241.1935731342246,False,
00:00:13.007,227.1694939150184,241.1935731342246,False,
00:00:13.014,227.31894095249544,262.01,True,280.37
00:00:13.108,233.17220737151086,259.8071813280693,False,
00:00:13.209,237.6661268266978,259.8071813280693,False,
00:00:13.309,238.22928935444008,203.2596727921222,False,
00:00:13.411,230.6437813609308,151.18404500349035,False,
00:00:13.511,219.31284028651424,120.72435117283237,False,
00:00:13.611,206.4206382121076,100.44921862526583,False,
00:00:13.713,192.9162047241334,85.91443386921837,False,
00:00:13.813,179.63030787345602,75.11800588148907,False,
00:00:13.913,166.78612147728668,66.73594354745681,False,
00:00:14.014,154.5006042377603,60.022667862390044,False,
00:00:14.114,143.0150835729749,54.53574298372368,False,
00:00:14.215,132.2977200211252,49.96790166305364,False,
00:00:14.316,122.25592950045396,46.087851024915196,False,
00:00:14.416,113.08423584058652,42.79215037585803,False,
00:00:14.518,104.524095101992,39.90665652633642,False,
00:00:14.619,96.70919095580857,37.39621497015162,False,
00:00:14.720,89.49881831167639,35.17236550277645,False,
00:00:14.821,82.91871938737877,33.200067756791114,False,
00:00:14.922,76.928069196675,31.45008579287488,False,
00:00:15.022,71.47777685382987,29.88011774506237,False,
00:00:15.124,66.421725962327,28.439956983783937,False,
00:00:15.225,61.82829266907399,27.141195491419662,False,
00:00:15.326,57.62316047159125,25.950670900583052,False,
00:00:15.426,53.82947868370546,24.8731589498484,False,
00:00:15.527,50.342011186068085,23.87580925100628,False,
00:00:15.627,47.159876027330306,22.959111312144376,False,
00:00:15.729,44.22987857953589,22.10213830857123,False,
00:00:15.830,41.54169575948909,21.30653147205659,False,
00:00:15.930,39.116115929730746,20.575282916206604,False,
00:00:16.031,36.885526035125935,19.88956417317999,False,
00:00:16.131,34.84204018217459,19.249705985953874,False,
00:00:16.232,32.95611116246556,18.64543515198107,False,
00:00:16.334,31.213337804965953,18.07427410805857,False,
00:00:16.434,29.626328335702446,17.543921632791008,False,
00:00:16.534,28.1715528299321,17.044239002186455,False,
00:00:16.635,26.831599356833255,16.572280963962182,False,
00:00:16.735,25.593824313567033,16.125263016118073,False,
00:00:16.835,24.452241589016044,15.70214949242194,False,
00:00:16.937,23.38449523807794,15.295640493166601,False,
00:00:17.038,22.399760344912576,14.910588280323626,False,
00:00:17.139,21.485265743893333,14.544894657722123,False,
