# meta: {"smoothing_window": 1, "stride": 1, "run_type": "random"}
time,song_bpm,walking_bpm,step_event,instant_bpm
00:00:00.000,120.0,120.0,False,
00:00:00.007,120.0,135.049549114242,False,
00:00:00.109,135.049549114242,135.049549114242,False,
00:00:00.210,135.049549114242,135.049549114242,False,
00:00:00.310,135.049549114242,135.049549114242,False,
00:00:00.411,135.049549114242,135.049549114242,False,
00:00:00.511,135.049549114242,135.049549114242,False,
00:00:00.612,135.049549114242,135.049549114242,False,
00:00:00.713,135.049549114242,135.049549114242,False,
00:00:00.814,135.049549114242,135.049549114242,False,
00:00:00.914,135.049549114242,135.049549114242,False,
00:00:01.015,135.049549114242,135.049549114242,False,
00:00:01.116,135.049549114242,135.049549114242,False,
00:00:01.216,135.049549114242,135.049549114242,False,
00:00:01.317,135.049549114242,135.049549114242,False,
00:00:01.398,135.049549114242,135.049549114242,True,0.0
00:00:01.418,135.049549114242,135.049549114242,False,
00:00:01.519,135.049549114242,135.049549114242,False,
00:00:01.620,135.049549114242,135.049549114242,False,
00:00:01.720,135.049549114242,135.049549114242,False,
00:00:01.821,135.049549114242,135.049549114242,False,
00:00:01.922,135.049549114242,135.049549114242,False,
00:00:02.022,135.049549114242,135.049549114242,False,
00:00:02.123,135.049549114242,135.049549114242,False,
00:00:02.218,135.049549114242,73.08,True,73.08
00:00:02.223,135.049549114242,135.049549114242,False,
00:00:02.324,135.049549114242,135.049549114242,False,
00:00:02.424,135.049549114242,135.049549114242,False,
00:00:02.525,135.049549114242,135.049549114242,False,
00:00:02.625,135.049549114242,135.049549114242,False,
00:00:02.726,135.049549114242,135.049549114242,False,
00:00:02.828,135.049549114242,135.049549114242,False,
00:00:02.929,135.049549114242,135.049549114242,False,
00:00:03.030,135.049549114242,135.049549114242,False,
00:00:03.082,135.049549114242,69.61,True,69.61
00:00:03.131,135.049549114242,135.049549114242,False,
00:00:03.233,135.049549114242,135.049549114242,False,
00:00:03.333,135.049549114242,135.049549114242,False,
00:00:03.433,135.049549114242,135.049549114242,False,
00:00:03.535,135.049549114242,135.049549114242,False,
00:00:03.635,135.049549114242,135.049549114242,False,
00:00:03.736,135.049549114242,135.049549114242,False,
00:00:03.785,135.049549114242,84.99,True,84.99
00:00:03.836,135.049549114242,135.049549114242,False,
00:00:03.937,135.049549114242,135.049549114242,False,
00:00:04.038,135.049549114242,135.049549114242,False,
00:00:04.139,135.049549114242,135.049549114242,False,
00:00:04.240,135.049549114242,135.049549114242,False,
00:00:04.341,135.049549114242,135.049549114242,False,
00:00:04.442,135.049549114242,135.049549114242,False,
00:00:04.543,135.049549114242,135.049549114242,False,
00:00:04.644,135.049549114242,135.049549114242,False,
00:00:04.745,135.049549114242,135.049549114242,False,
00:00:04.793,135.049549114242,59.52,True,59.52
00:00:04.847,135.049549114242,135.049549114242,False,
00:00:04.948,135.049549114242,135.049549114242,False,
00:00:05.048,135.049549114242,135.049549114242,False,
00:00:05.148,135.049549114242,135.049549114242,False,
00:00:05.194,135.049549114242,150.0,True,150.0
